LAD13CD,LAD13CDO,LAD13NM,FLUOCC,C_LAT,C_LON,TOTALOCC,RATE
E09000005,00AE,Brent,1,51.55850386975393,-0.26780343844589716,388,"0,257731958762887"
E09000006,00AF,Bromley,48,51.37194246828392,0.05154643569535417,150,32
E09000007,00AG,Camden,5,51.54634166661319,-0.15740429530650427,686,"0,728862973760933"
E09000008,00AH,Croydon,0,51.35527790771046,-0.08713708980478407,148,0
E09000009,00AJ,Ealing,420,51.522422059176996,-0.3310105984062704,65338,"0,642811227769445"
E09000010,00AK,Enfield,0,51.65094459354251,-0.08725031798764353,80,0
E09000011,00AL,Greenwich,0,51.47437703856844,0.05556965239821843,130,0
E09000012,00AM,Hackney,2,51.55221374669158,-0.0632949673082854,472,"0,423728813559322"
E09000013,00AN,Hammersmith and Fulham,2,51.49495664166269,-0.22077120107151174,492,"0,40650406504065"
E09000014,00AP,Haringey,0,51.59032016213735,-0.1074490465114636,203,0
E09000015,00AQ,Harrow,1,51.597671351687545,-0.341250721274605,145,"0,689655172413793"
E09000016,00AR,Havering,3,51.563067539738334,0.2204463871196752,686,"0,43731778425656"
E09000017,00AS,Hillingdon,1,51.54146096108173,-0.445643991255779,135,"0,740740740740741"
E09000018,00AT,Hounslow,0,51.46844081114051,-0.3661196629990689,142,0
E09000019,00AU,Islington,1,51.5484337597073,-0.11023047416968426,652,"0,153374233128834"
E09000020,00AW,Kensington and Chelsea,2,51.501152942605444,-0.19220108483869264,624,"0,32051282051282"
E09000021,00AX,Kingston upon Thames,4,51.38785037066463,-0.28688465718270645,134,"2,98507462686567"
E09000022,00AY,Lambeth,4,51.45378410956681,-0.11828942562943036,938,"0,426439232409382"
E09000023,00AZ,Lewisham,2,51.44822874373839,-0.020268301385005346,201,"0,99502487562189"
E09000024,00BA,Merton,0,51.40989415656793,-0.19723439544242466,137,0
E09000025,00BB,Newham,1,51.52683618097027,0.03756011055086072,257,"0,389105058365759"
E09000026,00BC,Redbridge,0,51.585605019884426,0.07588773838640321,221,0
E09000027,00BD,Richmond upon Thames,2,51.44269406273873,-0.3123341458556327,414,"0,483091787439613"
E09000028,00BE,Southwark,1,51.47418426770027,-0.07403443173528812,227,"0,440528634361234"
E09000029,00BF,Sutton,0,51.362033710888255,-0.1775552432860304,104,0
E09000030,00BG,Tower Hamlets,2,51.515687169175585,-0.03463999651847128,476,"0,420168067226891"
E09000031,00BH,Waltham Forest,0,51.59398066450649,-0.01261767533816666,222,0
E09000032,00BJ,Wandsworth,0,51.45191900404548,-0.1861727428980895,232,0
E09000033,00BK,Westminster,28,51.51339070127847,-0.16044802112544615,5517,"0,507522204096429"
S12000005,00QF,Clackmannanshire,5,56.150526873791655,-3.742224252066296,667,"0,749625187406297"
S12000006,00QH,Dumfries and Galloway,5,55.070630721751506,-3.9568237840262066,229,"2,18340611353712"
S12000008,00QK,East Ayrshire,4,55.48539532649407,-4.314383304312137,591,"0,676818950930626"
S12000010,00QM,East Lothian,2,55.94203431100567,-2.7208668924654797,177,"1,12994350282486"
S12000011,00QN,East Renfrewshire,6,55.75318583068386,-4.359620672554105,608,"0,986842105263158"
S12000013,00RJ,Eilean Siar,53,57.91138959632681,-6.867792198688965,285,"18,5964912280702"
S12000014,00QQ,Falkirk,6,55.997382754361574,-3.7906767649548656,732,"0,819672131147541"
S12000015,00QR,Fife,11,56.22919717922279,-3.1236128512238373,1174,"0,936967632027257"
S12000017,00QT,Highland,9,57.579179532105705,-4.761325863856384,828,"1,08695652173913"
S12000018,00QU,Inverclyde,0,55.90445860042221,-4.742733743769722,272,0
S12000019,00QW,Midlothian,2,55.83225712526032,-3.1103983421920316,337,"0,593471810089021"
S12000020,00QX,Moray,4,57.47599823721504,-3.267186347947081,508,"0,78740157480315"
S12000021,00QY,North Ayrshire,9,55.650571997931074,-4.979551187301945,849,"1,06007067137809"
S12000023,00RA,Orkney Islands,99,59.02968117794038,-3.0350761282252194,280,"35,3571428571429"
S12000024,00RB,Perth and Kinross,1,56.56590709088829,-3.819911206605548,106,"0,943396226415094"
S12000026,00QE,Scottish Borders,5,55.57651070934067,-2.787726864868426,447,"1,11856823266219"
S12000027,00RD,Shetland Islands,0,60.39636553403721,-1.2525174331323803,148,0
S12000028,00RE,South Ayrshire,22,55.26879227343175,-4.6886352905029245,2399,"0,917048770320967"
S12000029,00RF,South Lanarkshire,0,55.612873921188566,-3.8110641101716953,171,0
S12000030,00RG,Stirling,1,56.24436560843082,-4.341023472290615,40,"2,5"
S12000033,00QA,Aberdeen City,60,57.15586167616574,-2.1735868650051824,2066,"2,90416263310745"
S12000034,00QB,Aberdeenshire,5,57.241965304182536,-2.6292338498533607,107,"4,67289719626168"
S12000035,00QD,Argyll and Bute,0,56.12361133884895,-5.501565836056191,94,0
S12000036,00QP,City of Edinburgh,121,55.92657526455772,-3.2883809685487484,8850,"1,36723163841808"
S12000038,00RC,Renfrewshire,5,55.84786565885073,-4.542792002363529,742,"0,673854447439353"
S12000039,00QG,West Dunbartonshire,1,55.98496247746459,-4.5177200507390936,112,"0,892857142857143"
S12000040,00RH,West Lothian,2,55.88507244989754,-3.5737940497251355,276,"0,72463768115942"
S12000041,00QC,Angus,1,56.72408459835614,-2.9177439113118293,194,"0,515463917525773"
S12000042,00QJ,Dundee City,62,56.47724363986981,-2.969542648405357,1927,"3,21743642968345"
S12000044,00QZ,North Lanarkshire,9,55.874873794062,-3.948430273362755,725,"1,24137931034483"
S12000045,00QL,East Dunbartonshire,0,55.95607680515709,-4.225590058705449,76,0
S12000046,00QS,Glasgow City,64,55.857939634486804,-4.253084184284961,9957,"0,642763884704228"
W06000001,00NA,Isle of Anglesey,146,53.28572113469285,-4.374457402733256,3240,"4,50617283950617"
W06000002,00NC,Gwynedd,2,52.894844276656556,-4.024659121651271,174,"1,14942528735632"
W06000003,00NE,Conwy,49,53.14095399936228,-3.7365180048464066,274,"17,8832116788321"
W06000004,00NG,Denbighshire,1,53.09214548809804,-3.354299102542915,44,"2,27272727272727"
W06000005,00NJ,Flintshire,19,53.21789548561857,-3.1633583072285814,359,"5,2924791086351"
W06000006,00NL,Wrexham,5,52.990246520380396,-3.0177299632972057,814,"0,614250614250614"
W06000008,00NQ,Ceredigion,39,52.25592780889503,-4.072237537233121,315,"12,3809523809524"
W06000009,00NS,Pembrokeshire,99,51.85376003070739,-4.887163029922334,1093,"9,0576395242452"
W06000010,00NU,Carmarthenshire,0,51.89973736788154,-4.162748102385893,192,0
W06000011,00NX,Swansea,14,51.64156286494865,-4.061252397244013,1885,"0,742705570291777"
W06000012,00NZ,Neath Port Talbot,2,51.679724871155564,-3.7434553321455146,206,"0,970873786407767"
W06000013,00PB,Bridgend,2,51.55576410345991,-3.600446025897962,552,"0,36231884057971"
W06000014,00PD,Vale of Glamorgan,0,51.44470418464034,-3.399217592841341,62,0
W06000015,00PT,Cardiff,52,51.50838036284868,-3.19958429415843,5893,"0,88240285083998"
W06000016,00PF,Rhondda Cynon Taf,1712,51.65039217243412,-3.4357390500577587,1898,"90,200210748156"
W06000018,00PK,Caerphilly,0,51.65328275655254,-3.2050051036899836,34,0
W06000019,00PL,Blaenau Gwent,2,51.766708282780215,-3.1938998983632123,93,"2,1505376344086"
W06000020,00PM,Torfaen,2,51.698590132791765,-3.0535065846712124,244,"0,819672131147541"
W06000021,00PP,Monmouthshire,3,51.75792886350193,-2.867601174685146,124,"2,41935483870968"
W06000022,00PR,Newport,9,51.57362550300939,-2.961931778323002,1014,"0,887573964497041"
W06000023,00NN,Powys,9,52.32559069799245,-3.4097965108865154,124,"7,25806451612903"
W06000024,00PH,Merthyr Tydfil,24,51.74093468243875,-3.36115776132874,249,"9,63855421686747"
